dataset,seq,frame,class,track_id,gt_id_new,old_hid,no_box,top1,top2,margin,cos_theta,v_obs_norm,occlusion,swap_A,swap_B
MOT20,V002,1305,S_r,170,13,371,0,0.964888,0.277054,0.687835,-0.253713,0.007880,0.401626,-1.391147,-1.391147
MOT20,V002,1306,S_r,396,32,398,0,0.904400,0.361528,0.542872,-0.337570,0.010808,0.656118,-1.127916,-1.127916
MOT20,V002,1306,S_r,406,33,396,0,0.961961,0.484583,0.477378,1.000000,0.003940,0.895931,-0.919767,-0.919767
MOT20,V002,1317,S_r,250,21,412,0,0.958512,0.159562,0.798950,0.911526,0.011940,0.292768,-1.634565,-1.634565
MOT20,V002,1323,S_c,417,13,371,0,0.149718,0.022298,0.127420,,,0.261482,0.552185,-0.834089
MOT20,V002,1324,S_r,170,14,365,0,0.936092,0.256617,0.679476,-0.956888,0.004783,0.386350,-1.348381,-1.348381
MOT20,V002,1324,S_r,365,178,170,0,0.940207,0.560175,0.380032,0.999990,0.013085,0.678896,-0.784435,-0.784435
MOT20,V002,1326,S_r,409,47,415,0,0.857349,0.799003,0.058346,,0.044898,0.570975,-0.023350,-0.023350
MOT20,V002,1327,S_h,415,47,415,0,0.604557,0.305214,0.299343,,,0.491491,-0.929135,-0.929135
MOT20,V002,1329,S_r,418,32,396,0,0.968571,0.587405,0.381166,,0.005497,0.879723,-0.745006,-0.745006
MOT20,V002,1335,S_c,420,12,170,0,0.082388,0.000000,0.082388,,,0.163415,0.859612,-1.062950
MOT20,V002,1337,S_h,396,32,418,0,0.710575,0.308813,0.401761,,,0.987455,0.280961,-1.090386
MOT20,V002,1352,S_r,419,35,423,0,0.902976,0.441821,0.461155,0.998637,0.019856,0.644564,-1.020663,-1.020663
MOT20,V002,1352,S_r,423,61,419,0,0.951296,0.391787,0.559508,0.029399,0.005062,0.573956,-1.020663,-1.020663
MOT20,V002,1366,S_c,427,14,170,0,0.000000,0.000000,0.000000,,,0.000000,0.956104,-0.981722
MOT20,V002,1429,S_r,428,9,441,0,0.953236,0.355266,0.597970,0.959169,0.018141,0.355288,-1.162360,-1.162360
MOT20,V002,1429,S_r,441,10,428,0,0.918424,0.354034,0.564390,,0.006874,1.000000,-1.162360,-1.162360
MOT20,V002,1431,S_r,406,32,396,0,0.927226,0.480476,0.446750,-0.037444,0.007823,0.609509,-0.934407,-0.934407
MOT20,V002,1431,S_r,396,33,406,0,0.868958,0.306174,0.562784,0.235902,0.026869,0.491967,-1.210653,-1.210653
MOT20,V002,1437,S_r,417,12,420,0,0.966472,0.409223,0.557249,0.734522,0.017932,0.550802,-1.049834,-1.049834
MOT20,V002,1437,S_r,420,13,417,0,0.930534,0.437949,0.492585,0.290857,0.013510,0.681694,-1.049834,-1.049834
MOT20,V002,1442,S_r,430,43,438,0,0.746919,0.512811,0.234108,0.962012,0.079259,0.776337,0.108103,-0.809558
MOT20,V002,1461,S_r,324,55,397,0,0.954072,0.454405,0.499668,0.989603,0.005321,0.602680,-1.058785,-1.058785
MOT20,V002,1461,S_r,397,183,324,0,0.988767,0.429650,0.559117,0.832050,0.001878,0.640240,-1.058785,-1.058785
MOT20,V002,1463,S_r,440,177,215,0,0.984059,0.259014,0.725045,0.621882,0.002102,0.395996,-1.425864,-1.425864
MOT20,V002,1472,S_r,458,64,444,0,0.932608,0.502633,0.429975,0.996876,0.012233,0.706219,-0.874330,-0.874330
MOT20,V002,1472,S_r,444,65,458,0,0.897176,0.435421,0.461755,0.818614,0.036941,0.571098,-0.974403,-0.974403
MOT20,V002,1474,S_h,416,40,430,0,0.340700,0.329389,0.011311,,,0.661682,0.809878,-0.824319
MOT20,V002,1484,S_h,461,38,416,0,0.666554,0.419331,0.247223,,,0.905405,0.179026,-0.720279
MOT20,V002,1495,S_r,421,38,416,0,0.449479,0.330840,0.118639,-0.967673,0.117791,0.584950,0.388613,-0.991494
MOT20,V002,1508,S_c,474,37,421,0,0.651208,0.581129,0.070079,,,0.894015,0.455917,-0.573569
MOT20,V002,1521,S_r,395,48,442,0,0.788023,0.416608,0.371414,0.940040,0.017745,0.601636,-0.325309,-0.738153
MOT20,V002,1522,S_h,442,36,395,0,0.768454,0.326116,0.442338,,,0.985438,0.233512,-1.064125
MOT20,V002,1527,S_r,478,48,395,0,0.856626,0.698632,0.157993,0.523016,0.017318,0.632465,-0.123063,-0.230288
MOT20,V002,1529,S_r,458,39,431,0,0.950159,0.602983,0.347176,-0.129802,0.012783,0.884771,-0.717293,-0.717293
MOT20,V002,1529,S_r,431,64,458,0,0.936270,0.435702,0.500569,0.976151,0.022683,0.645752,-1.045181,-1.045181
MOT20,V002,1531,S_h,395,43,430,0,0.747451,0.389085,0.358366,,,0.789218,0.175950,-0.952930
MOT20,V002,1533,S_h,430,40,416,0,0.515444,0.468709,0.046735,,,0.801093,0.535049,-0.648920
MOT20,V002,1535,S_r,442,38,421,0,0.857643,0.680268,0.177375,-0.621765,0.027053,0.470672,-0.007962,-0.321255
MOT20,V002,1542,S_h,432,36,442,0,0.743437,0.252240,0.491197,,,0.747029,0.291916,-1.292802
MOT20,V002,1561,S_r,395,62,432,0,0.883394,0.427299,0.456095,-0.702589,0.017877,0.628821,-0.953044,-0.953044
MOT20,V002,1562,S_c,486,73,481,0,0.537511,0.510984,0.026527,,,0.853627,0.611361,-0.651869
MOT20,V002,1569,S_r,489,43,395,0,0.635529,0.424302,0.211227,,0.252581,0.926780,0.440597,-0.864339
MOT20,V002,1571,S_r,481,73,486,0,0.565717,0.524949,0.040769,0.999276,0.068734,0.824268,0.601330,0.601330
MOT20,V002,1598,S_r,489,36,432,0,0.991234,0.447498,0.543736,0.995416,0.011392,0.704520,-1.077553,-1.077553
MOT20,V002,1598,S_r,432,43,489,0,0.949167,0.493658,0.455510,0.767485,0.016329,0.613132,-0.904568,-0.904568
MOT20,V002,1613,S_r,452,62,395,0,0.939071,0.533326,0.405745,-0.852323,0.006308,0.772657,-0.790819,-0.790819
MOT20,V002,1614,S_r,395,33,396,0,0.632363,0.552327,0.080037,0.993313,0.044474,0.647727,-0.295593,-0.295593
MOT20,V002,1614,S_r,396,43,432,0,0.914387,0.698831,0.215556,0.037769,0.019798,0.747041,-0.295593,-0.295593
MOT20,V002,1617,S_c,505,46,452,0,0.561662,0.322182,0.239479,,,0.902472,0.211301,-0.681141
MOT20,V002,1617,S_c,504,76,481,0,0.649470,0.160123,0.489346,,,0.953450,0.186836,-1.133581
MOT20,V002,1629,S_r,486,76,504,0,0.974794,0.447243,0.527551,0.989849,0.015083,0.535577,-1.057101,-1.057101
MOT20,V002,1629,S_r,504,88,486,0,0.948316,0.418766,0.529550,0.993590,0.022954,0.682133,-1.057101,-1.057101
MOT20,V002,1630,S_h,478,61,423,0,0.514635,0.473653,0.040983,,,0.810374,0.422796,-0.467233
MOT20,V002,1636,S_c,515,180,498,0,0.646872,0.529255,0.117617,,,0.838529,0.463941,-0.739541
MOT20,V002,1648,S_r,515,75,506,0,0.675132,0.480253,0.194879,,0.148991,0.799905,-0.129900,-0.779570
MOT20,V002,1651,S_r,385,59,379,0,0.919653,0.514277,0.405376,-0.074888,0.020064,0.728674,-0.790443,-0.790443
MOT20,V002,1651,S_r,379,70,385,0,0.973709,0.500315,0.473394,-0.892752,0.004377,0.740987,-0.889789,-0.889789
MOT20,V002,1653,S_r,437,61,478,0,0.905211,0.491502,0.413709,0.952511,0.011431,0.792627,-0.905583,-0.905583
MOT20,V002,1656,S_r,511,61,478,0,0.950893,0.471643,0.479251,,0.000877,0.673542,-0.842635,-0.842635
MOT20,V002,1661,S_r,513,31,403,0,0.945241,0.722887,0.222354,0.999893,0.029487,0.810345,-0.188549,-0.188549
MOT20,V002,1661,S_r,498,180,515,0,0.926957,0.379477,0.547479,-0.273152,0.013226,0.563406,-1.121559,-1.121559
MOT20,V002,1666,S_r,403,34,404,0,0.890508,0.741103,0.149406,,0.019513,0.654705,-0.387344,-0.387344
MOT20,V002,1670,S_h,506,180,498,0,0.578618,0.330630,0.247988,,,0.765740,0.444827,-1.041060
MOT20,V002,1671,S_r,511,42,437,0,0.966784,0.560445,0.406340,0.922095,0.013634,0.715107,-0.838371,-0.838371
MOT20,V002,1671,S_r,437,61,511,0,0.885780,0.557872,0.327908,-0.951296,0.024458,0.873982,-0.665279,-0.665279
MOT20,V002,1677,S_r,498,180,498,0,0.968990,0.411762,0.557227,0.046928,0.004059,0.642308,-1.076547,-1.076547
MOT20,V002,1678,S_h,520,88,504,0,0.753426,0.099478,0.653948,,,0.901380,0.099782,-1.445888
MOT20,V002,1696,S_r,494,88,520,0,0.965487,0.449038,0.516449,0.717581,0.007400,0.679278,-0.999688,-0.999688
MOT20,V002,1696,S_r,520,111,494,0,0.911373,0.428134,0.483239,0.252803,0.020581,0.548891,-0.999688,-0.999688
MOT20,V002,1706,S_h,439,48,478,0,0.602247,0.256076,0.346171,,,0.887191,0.245786,-0.960667
MOT20,V002,1713,S_c,540,9,428,0,0.628082,0.156808,0.471274,,,0.801074,0.357105,-1.375365
MOT20,V002,1732,S_r,431,39,458,0,0.975437,0.515369,0.460067,0.999671,0.004038,0.798513,-0.919701,-0.919701
MOT20,V002,1735,S_h,458,64,431,0,0.572505,0.541232,0.031274,,,0.835844,0.570938,-0.590763
MOT20,V002,1746,S_r,550,48,439,0,0.593385,0.412595,0.180790,-0.571366,0.173137,0.830810,0.269623,-0.536461
MOT20,V002,1749,S_c,554,75,515,0,0.673594,0.430023,0.243571,,,0.758602,0.354714,-0.872074
MOT20,V002,1752,S_r,550,45,447,0,0.910464,0.552187,0.358277,0.859393,0.032767,0.640008,-0.259097,-0.786281
MOT20,V002,1757,S_c,557,78,527,0,0.718367,0.339506,0.378861,,,0.836194,0.340150,-1.111819
MOT20,V002,1759,S_h,447,48,550,0,0.638675,0.462866,0.175809,,,0.957369,0.457171,-0.783623
MOT20,V002,1776,S_r,431,42,511,0,0.878553,0.621953,0.256599,0.964165,0.053438,0.850446,-0.555597,-0.555597
MOT20,V002,1777,S_c,565,39,431,0,0.565385,0.471338,0.094047,,,0.870623,0.171845,-0.451435
MOT20,V002,1783,S_c,568,80,543,0,0.557831,0.354982,0.202849,,,0.794542,0.537823,-0.902271
MOT20,V002,1799,S_r,546,81,549,0,0.978403,0.527885,0.450518,0.818413,0.010030,0.657268,-0.911229,-0.911229
MOT20,V002,1799,S_r,549,96,546,0,0.967685,0.501660,0.466026,0.871701,0.010742,0.663348,-0.933697,-0.933697
MOT20,V002,1802,S_c,573,33,395,0,0.557847,0.554790,0.003056,,,0.810499,0.583816,-0.613381
MOT20,V002,1803,S_h,556,66,386,0,0.715812,0.346653,0.369159,,,0.890775,0.190553,-0.912265
MOT20,V002,1803,S_r,492,75,554,0,0.953914,0.458239,0.495674,0.211855,0.012261,0.724126,-1.047841,-1.047841
MOT20,V002,1803,S_r,554,86,492,0,0.985110,0.432943,0.552167,0.993884,0.009487,0.549061,-1.047841,-1.047841
MOT20,V002,1809,S_r,480,180,498,0,0.873282,0.376962,0.496320,0.852804,0.038024,0.668379,-1.010938,-1.010938
MOT20,V002,1811,S_c,579,70,379,0,0.664578,0.316902,0.347676,,,0.919594,0.331839,-0.991546
MOT20,V002,1814,S_c,581,35,419,0,0.491819,0.479127,0.012691,,,0.753437,0.673891,-0.441038
MOT20,V002,1814,S_r,510,173,527,0,0.746566,0.538820,0.207747,0.976867,0.289734,0.760925,-0.049648,-0.049648
MOT20,V002,1821,S_h,480,179,498,0,0.612892,0.519592,0.093300,,,0.774074,0.194327,-0.375342
MOT20,V002,1822,S_r,531,53,530,0,0.962673,0.487701,0.474972,0.586571,0.009574,0.784093,-0.923169,-0.923169
MOT20,V002,1822,S_r,530,74,531,0,0.963425,0.515228,0.448197,-0.490844,0.003160,0.590475,-0.923169,-0.923169
MOT20,V002,1825,S_c,586,180,480,0,0.523366,0.201192,0.322174,,,0.873039,0.345260,-0.990591
MOT20,V002,1826,S_c,587,33,573,0,0.451648,0.243384,0.208265,,,0.785046,0.635636,-1.010340
MOT20,V002,1826,S_r,486,49,510,0,0.877584,0.427408,0.450176,0.948349,0.038467,0.609260,-0.940057,-0.940057
MOT20,V002,1826,S_r,480,76,486,0,0.963056,0.581347,0.381709,-0.212430,0.002353,0.828449,-0.725166,-0.725166
MOT20,V002,1828,S_h,424,42,431,0,0.681024,0.423163,0.257862,,,0.952507,0.405671,-0.799338
MOT20,V002,1830,S_r,586,72,480,0,0.880418,0.403091,0.477327,0.524985,0.020285,0.666667,-0.999023,-0.999023
MOT20,V002,1831,S_r,556,56,424,0,0.871528,0.453145,0.418383,0.999759,0.043254,0.636700,-0.885819,-0.885819
MOT20,V002,1832,S_r,586,50,516,0,0.958051,0.345952,0.612099,0.964456,0.027208,0.621435,-0.241437,-1.215979
MOT20,V002,1832,S_r,516,72,586,0,0.946086,0.370710,0.575376,0.955195,0.011527,0.482675,-0.304061,-1.166597
MOT20,V002,1832,S_c,592,180,586,0,0.543629,0.431361,0.112268,,,0.856380,0.515900,-0.730909
MOT20,V002,1834,S_c,593,66,556,0,0.510340,0.405765,0.104575,,,0.698211,0.633477,-0.852487
MOT20,V002,1835,S_r,568,81,546,0,0.953447,0.524830,0.428618,,0.006846,0.648963,-0.208528,-0.793733
MOT20,V002,1841,S_h,589,97,576,0,0.713883,0.407440,0.306443,,,0.877630,0.199141,-0.926524
MOT20,V002,1842,S_r,546,80,568,0,0.877629,0.598044,0.279585,,0.022552,0.755806,0.006168,-0.702750
MOT20,V002,1843,S_h,571,118,541,0,0.774844,0.600684,0.174161,,,0.884147,0.277906,-0.653519
MOT20,V002,1844,S_r,510,113,563,0,0.975961,0.659018,0.316944,0.961176,0.022618,0.439878,-0.305916,-0.305916
MOT20,V002,1845,S_r,419,42,424,0,0.888515,0.636301,0.252215,0.552056,0.021252,0.884211,-0.371892,-0.371892
MOT20,V002,1845,S_r,595,56,556,0,0.566435,0.539196,0.027239,,0.100670,0.870038,0.335847,-0.151791
MOT20,V002,1845,S_r,424,70,579,0,0.844172,0.457490,0.386681,0.090356,0.009256,0.571428,-0.929517,-0.929517
MOT20,V002,1845,S_h,563,173,510,0,0.570528,0.298452,0.272076,,,0.818784,0.400488,-0.959989
MOT20,V002,1847,S_h,395,80,546,0,0.718217,0.668049,0.050168,,,0.868498,0.376328,-0.360449
MOT20,V002,1848,S_c,597,48,447,0,0.389117,0.334292,0.054826,,,0.543747,0.779647,-0.858863
MOT20,V002,1852,S_c,598,176,179,0,0.524367,0.518636,0.005731,,,0.821732,0.485109,-0.719382
MOT20,V002,1853,S_r,179,118,571,0,0.910788,0.684206,0.226582,-0.951034,0.009707,0.533113,-0.465865,-0.465865
MOT20,V002,1856,S_r,531,180,586,0,0.492769,0.321190,0.171578,0.999333,0.315866,0.808511,0.414772,-0.415642
MOT20,V002,1857,S_h,592,53,531,0,0.632535,0.340034,0.292501,,,0.884483,0.327418,-0.918437
MOT20,V002,1860,S_h,584,81,568,0,0.638532,0.589433,0.049098,,,0.894955,0.393294,-0.533189
MOT20,V002,1861,S_r,405,97,589,0,0.927977,0.416155,0.511822,0.891086,0.025116,0.619599,-1.092640,-1.092640
MOT20,V002,1862,S_h,589,18,405,0,0.511236,0.411611,0.099625,,,0.827738,0.490250,-0.636594
MOT20,V002,1865,S_r,531,179,498,0,0.821337,0.442514,0.378823,,0.045242,0.757233,-0.209754,-0.977176
MOT20,V002,1866,S_r,520,75,492,0,0.970469,0.480797,0.489672,0.789039,0.008645,0.699885,-0.966743,-0.966743
MOT20,V002,1866,S_r,492,111,520,0,0.971378,0.620046,0.351332,0.821829,0.003206,0.845072,-0.681882,-0.681882
MOT20,V002,1879,S_r,598,120,324,0,0.928782,0.380527,0.548255,0.930912,0.011107,0.435583,-0.258471,-1.046551
MOT20,V002,1879,S_r,365,176,598,0,0.737134,0.506172,0.230961,-0.967274,0.023804,0.640545,0.031799,-0.836513
MOT20,V002,1881,S_h,545,180,586,0,0.542918,0.349516,0.193402,,,0.899130,0.365047,-0.786120
MOT20,V002,1883,S_c,609,176,598,0,0.638298,0.364236,0.274063,,,0.771850,0.188105,-0.703630
MOT20,V002,1886,S_r,531,52,545,0,0.620271,0.384196,0.236075,-0.270387,0.234586,0.881217,0.331506,0.331506
MOT20,V002,1890,S_h,545,179,531,0,0.514813,0.350525,0.164288,,,0.772174,0.355238,-0.678574
MOT20,V002,1891,S_h,395,81,584,0,0.601861,0.421711,0.180150,,,0.713640,0.141021,-0.587635
MOT20,V002,1902,S_r,453,19,407,0,0.977514,0.702753,0.274761,0.974429,0.014456,0.733907,-0.539077,-0.539077
MOT20,V002,1907,S_c,621,18,589,0,0.596925,0.448849,0.148076,,,0.766522,0.524810,-0.542117
MOT20,V002,1907,S_c,622,105,453,0,0.679099,0.362345,0.316755,,,0.905080,0.253908,-0.883847
MOT20,V002,1918,S_c,628,180,586,0,0.503294,0.349373,0.153921,,,0.608677,0.539496,-0.835013
MOT20,V002,1921,S_r,599,19,453,0,0.910622,0.435628,0.474994,0.728710,0.018044,0.684986,-1.022042,-1.022042
MOT20,V002,1921,S_r,453,174,599,0,0.944264,0.397216,0.547048,-0.052559,0.008514,0.561156,-1.022042,-1.022042
MOT20,V002,1922,S_c,631,80,395,0,0.801687,0.579446,0.222241,,,0.886334,0.121764,-0.640238
MOT20,V002,1924,S_r,632,189,407,0,0.785424,0.516025,0.269399,-0.999918,0.016241,0.834340,-0.806522,-0.806522
MOT20,V002,1930,S_r,568,116,610,0,0.961735,0.463290,0.498445,0.650190,0.007444,0.649808,-0.984151,-0.984151
MOT20,V002,1930,S_r,610,125,568,0,0.954921,0.469214,0.485706,0.956928,0.024620,0.605610,-0.984151,-0.984151
MOT20,V002,1932,S_r,545,76,480,0,0.877108,0.488524,0.388584,,0.021958,0.803868,-0.857202,-0.857202
MOT20,V002,1932,S_r,557,77,521,0,0.744828,0.577304,0.167524,0.953897,0.040581,0.870840,-0.164413,-0.164413
MOT20,V002,1934,S_h,480,76,480,0,0.863145,0.676184,0.186961,,,0.920459,-0.202903,-0.480985
MOT20,V002,1936,S_h,521,77,557,0,0.521978,0.477815,0.044163,,,0.927229,0.423940,-0.379542
MOT20,V002,1936,S_r,407,158,623,0,0.867027,0.468298,0.398729,0.485448,0.031431,0.719697,-0.084926,-0.858267
MOT20,V002,1937,S_r,557,72,516,0,0.875343,0.624556,0.250787,-0.562433,0.020558,0.859595,-0.262692,-0.262692
MOT20,V002,1938,S_h,516,77,521,0,0.649443,0.578154,0.071289,,,0.990442,0.349398,-0.326002
MOT20,V002,1938,S_r,521,78,557,0,0.606759,0.488776,0.117984,0.837686,0.014999,0.828654,-0.039940,-0.498386
MOT20,V002,1939,S_c,638,83,407,0,0.524368,0.410664,0.113704,,,0.906074,0.378067,-0.568627
MOT20,V002,1940,S_r,597,56,595,0,0.990844,0.355563,0.635282,0.995152,0.018959,0.456900,-1.255417,-1.255417
MOT20,V002,1940,S_c,639,101,589,0,0.612118,0.375979,0.236140,,,0.716456,0.371250,-0.743430
MOT20,V002,1940,S_r,589,114,630,0,0.858447,0.551983,0.306464,0.938227,0.026261,0.660916,-0.613210,-0.613210
MOT20,V002,1945,S_h,516,78,521,0,0.584823,0.466875,0.117949,,,0.926595,0.256335,-0.455901
MOT20,V002,1955,S_c,648,89,634,0,0.590809,0.484871,0.105937,,,0.873302,0.280632,-0.496393
MOT20,V002,1961,S_h,645,85,584,0,0.618798,0.367551,0.251246,,,0.792339,0.351757,-0.958918
MOT20,V002,1964,S_h,647,77,516,0,0.678292,0.347475,0.330816,,,0.891678,0.281796,-0.966325
MOT20,V002,1965,S_r,647,98,564,0,0.757320,0.433507,0.323813,,0.282066,0.912478,0.288091,-0.945088
MOT20,V002,1965,S_r,568,109,623,0,0.958844,0.495799,0.463045,0.984127,0.028727,0.750613,-0.293634,-0.955705
MOT20,V002,1973,S_r,536,78,516,0,0.624861,0.499376,0.125485,,0.245982,0.809677,0.523716,-0.753132
MOT20,V002,1975,S_h,516,85,584,0,0.710133,0.552131,0.158002,,,0.968748,0.222735,-0.614601
MOT20,V002,1981,S_r,501,77,516,0,0.783349,0.641868,0.141481,0.999676,0.076529,0.871049,-0.535371,-0.535371
MOT20,V002,1981,S_h,520,100,513,0,0.613422,0.489118,0.124304,,,0.731082,0.511771,-0.790485
MOT20,V002,1987,S_r,631,78,516,0,0.948087,0.510608,0.437479,0.843912,0.010916,0.738472,-0.893963,-0.893963
MOT20,V002,1987,S_r,536,79,501,0,0.893991,0.701196,0.192795,,0.021845,0.846251,-0.424188,-0.424188
MOT20,V002,1988,S_r,470,50,586,0,0.673828,0.478289,0.195539,0.902337,0.101210,0.832444,0.354833,-0.837906
MOT20,V002,1989,S_h,628,94,536,0,0.585162,0.314487,0.270674,,,0.928483,0.380387,-0.864158
MOT20,V002,1991,S_h,462,187,470,0,0.635893,0.286367,0.349526,,,0.924261,0.284588,-0.954783
MOT20,V002,1995,S_r,592,107,462,0,0.950092,0.477274,0.472818,0.998535,0.018038,0.433843,-0.310601,-0.647202
MOT20,V002,1996,S_h,645,83,638,0,0.657848,0.316142,0.341706,,,0.845614,0.335912,-1.114162
MOT20,V002,1996,S_r,638,85,584,0,0.898670,0.311138,0.587532,0.541930,0.019376,0.842489,-0.143783,-1.241948
MOT20,V002,1997,S_c,661,53,592,0,0.487489,0.468240,0.019249,,,0.761202,0.499477,-0.524348
MOT20,V002,1997,S_r,641,173,563,0,0.744275,0.649501,0.094774,-0.996306,0.052695,0.670867,0.041491,-0.223790
MOT20,V002,1998,S_h,657,80,631,0,0.523757,0.336155,0.187602,,,0.931353,0.274197,-0.695131
MOT20,V002,1998,S_c,662,116,568,0,0.546729,0.406323,0.140406,,,0.705008,0.310449,-0.669795
MOT20,V002,2000,S_r,520,74,530,0,0.969552,0.569935,0.399616,0.998382,0.022252,0.639227,-0.725037,-0.725037
MOT20,V002,2000,S_r,664,100,520,0,0.932460,0.702039,0.230421,,0.012884,0.756787,-0.520596,-0.520596
MOT20,V002,2001,S_r,646,114,589,0,0.938115,0.583805,0.354309,0.762821,0.011267,0.867184,-0.776965,-0.776965
MOT20,V002,2003,S_h,589,114,646,0,0.706891,0.658940,0.047951,,,0.908686,0.392269,0.392269
MOT20,V002,2003,S_r,630,116,568,0,0.645238,0.357776,0.287462,-0.473996,0.162951,0.768354,0.135403,-0.739862
MOT20,V002,2004,S_r,592,187,462,0,0.518231,0.484306,0.033925,0.977116,0.047083,0.836639,-0.301269,-0.301269
MOT20,V002,2006,S_r,554,80,657,0,0.956909,0.394935,0.561974,0.840284,0.011216,0.645320,-1.126536,-1.126536
MOT20,V002,2007,S_r,669,94,628,0,0.879748,0.364143,0.515605,0.145280,0.020624,0.616207,-0.318087,-0.911622
MOT20,V002,2007,S_r,662,109,568,0,0.934051,0.496484,0.437567,0.895801,0.003027,0.616178,-0.146408,-0.936122
MOT20,V002,2007,S_r,568,116,568,0,0.955365,0.456441,0.498924,0.444550,0.008527,0.689033,-0.311630,-1.011744
MOT20,V002,2010,S_h,628,86,554,0,0.697914,0.572989,0.124925,,,0.819423,0.197805,-0.539231
MOT20,V002,2012,S_c,672,100,664,0,0.671017,0.494156,0.176861,,,0.861958,0.263138,-0.666452
MOT20,V002,2012,S_r,664,107,592,0,0.975054,0.485464,0.489590,0.299086,0.002481,0.686119,-0.929589,-0.929589
MOT20,V002,2013,S_h,638,189,632,0,0.869573,0.539849,0.329724,,,0.862009,-0.750678,-0.750678
MOT20,V002,2014,S_h,646,121,630,0,0.637216,0.166727,0.470489,,,0.778964,0.251670,-1.216366
MOT20,V002,2017,S_r,610,121,630,0,0.972648,0.375313,0.597334,0.998381,0.026072,0.589510,-1.095160,-1.095160
MOT20,V002,2017,S_r,646,125,610,0,0.903407,0.405581,0.497826,0.415005,0.021103,0.586536,-1.095160,-1.095160
MOT20,V002,2022,S_c,673,75,520,0,0.255693,0.105901,0.149792,,,0.481330,0.488902,-0.741836
MOT20,V002,2022,S_r,563,179,531,0,0.701513,0.575883,0.125629,,0.222659,0.840320,0.416374,-0.563995
MOT20,V002,2027,S_h,670,180,628,0,0.608446,0.561501,0.046945,,,0.803598,0.616169,-0.704322
MOT20,V002,2050,S_r,546,121,610,0,0.909792,0.546336,0.363456,0.999690,0.039220,0.624410,-0.726392,-0.726392
MOT20,V002,2050,S_r,610,122,546,0,0.916998,0.554062,0.362936,-0.530698,0.010771,0.723962,-0.726392,-0.726392
MOT20,V002,2054,S_r,686,85,638,0,0.967078,0.399944,0.567134,0.776383,0.011790,0.553102,-1.145500,-1.145500
MOT20,V002,2063,S_r,641,79,536,0,0.639329,0.543938,0.095392,-0.901798,0.126453,0.770778,-0.018494,-0.687457
MOT20,V002,2063,S_r,440,119,616,0,0.986074,0.576002,0.410072,0.989533,0.006032,0.744170,-0.757910,-0.757910
MOT20,V002,2068,S_c,693,172,668,0,0.282540,0.273303,0.009237,,,0.564455,0.844762,-0.853863
MOT20,V002,2070,S_c,695,180,628,0,0.818325,0.581868,0.236457,,,0.945202,0.215202,-0.696204
MOT20,V002,2073,S_r,664,79,641,0,0.846159,0.513535,0.332624,0.950767,0.054533,0.697153,-0.034683,-0.764060
MOT20,V002,2073,S_r,453,97,405,0,0.988198,0.527203,0.460994,,0.002511,0.770526,-0.923704,-0.923704
MOT20,V002,2073,S_r,641,107,664,0,0.933916,0.682939,0.250978,0.955779,0.007138,0.907104,-0.484869,-0.484869
MOT20,V002,2073,S_r,405,174,453,0,0.970680,0.507970,0.462709,0.996926,0.023641,0.679519,-0.923704,-0.923704
MOT20,V002,2073,S_r,365,177,440,0,0.861018,0.491685,0.369333,0.832588,0.028679,0.702517,-0.107684,-0.848931
MOT20,V002,2073,S_r,440,178,365,0,0.979906,0.518135,0.461771,-0.013332,0.003397,0.678495,-0.845112,-0.845112
MOT20,V002,2080,S_r,609,119,440,0,0.984068,0.257170,0.726898,0.986011,0.013508,0.364007,-1.441596,-1.441596
MOT20,V002,2082,S_c,701,176,609,0,0.607508,0.447285,0.160223,,,0.658805,0.418376,-0.901777
MOT20,V002,2084,S_c,704,159,685,0,0.705528,0.277222,0.428306,,,0.910088,0.260777,-1.077776
MOT20,V002,2084,S_r,702,160,700,0,0.891253,0.443638,0.447615,0.134976,0.036450,0.641772,-0.769942,-0.769942
MOT20,V002,2085,S_c,705,83,645,0,0.503209,0.345160,0.158048,,,0.964670,0.424606,-0.746681
MOT20,V002,2086,S_h,700,18,621,0,0.850785,0.349824,0.500960,,,0.537042,-1.080044,-1.080044
MOT20,V002,2086,S_r,592,79,664,0,0.945197,0.442196,0.503001,0.781029,0.024646,0.717101,-1.032634,-1.032634
MOT20,V002,2087,S_h,621,18,621,0,0.907469,0.413350,0.494119,,,0.565471,-0.990308,-0.990308
MOT20,V002,2087,S_c,707,180,628,0,0.614682,0.183310,0.431372,,,0.984399,0.352230,-1.231121
MOT20,V002,2090,S_c,709,179,563,0,0.369731,0.283305,0.086426,,,0.771987,0.774407,-0.849988
MOT20,V002,2092,S_h,664,187,592,0,0.661156,0.376770,0.284387,,,0.885282,0.104390,-0.707987
MOT20,V002,2098,S_r,365,176,701,0,0.955182,0.546808,0.408374,-0.397223,0.003661,0.687611,-0.828083,-0.828083
